source_keyword,related_keyword,popularity,competitiveness
cocktail,drinks,5,92
cocktail,barsys,29,37
cocktail,classic cocktails,5,49
cocktail,cocktail recipe,5,57
cocktail,cocktail maker,5,57
cocktail,cocktail app,5,49
cocktail,old fashioned cocktail,5,25
cocktail,make me a cocktail,5,51
cocktail,cocktail builder,5,53
