keyword,rank,app,appstore_url,rating,ratings_count
quran,1,Quran - by Quran.com,https://apps.apple.com/us/app/,4.81,382*
quran,2,Quran Majeed,https://apps.apple.com/us/app/,4.29,458*
quran,3,القرآن الكريم كاملا دون انترنت,https://apps.apple.com/us/app/,4.17,109*
quran,4,The Holy Quran - English,https://apps.apple.com/us/app/,4.87,53*
