source_keyword,related_keyword,popularity,competitiveness
crossfit,crossfit open,34,30
crossfit,wodify,6,39
crossfit,go wod,6,49
crossfit,smartwod,5,53
crossfit,crossfit workouts,5,43
crossfit,crossfit wod,5,45
crossfit,crossfit timer,5,53
