keyword,rank,app,appstore_url,rating,ratings_count
athkar,1,Athkar - أذكار,https://apps.apple.com/us/app/,4.44,471*
athkar,2,Azkar - اذكار Athan & Prayer,https://apps.apple.com/us/app/,4.42,538*
athkar,3,Athkar Pro - أذكار,https://apps.apple.com/us/app/,4.33,8*
athkar,4,اذكاري,https://apps.apple.com/us/app/,3.85,89*
athkar,5,Athkar App,https://apps.apple.com/us/app/,4.80,8*
