source_keyword,related_keyword,popularity,competitiveness
bridge,bridge builder,40,49
bridge,bridge games,5,48
bridge,fun bridge,8,47
bridge,ponte,5,94
bridge,bridge game,5,51
bridge,draw bridge,9,54
