source_keyword,related_keyword,popularity,competitiveness
whiteboard,apple pencil,45,80
whiteboard,white board app,33,79
whiteboard,ホワイトボード,41,92
whiteboard,white board,18,82
whiteboard,board,21,84
whiteboard,notability free,5,92
whiteboard,tableau blanc,5,35
whiteboard,whiteboard app,5,81
whiteboard,free whiteboard,5,70
