source_keyword,related_keyword,popularity,competitiveness
solitaire,free solitaire card game,50,69
solitaire,disney solitaire,55,75
solitaire,solitaire games free,66,91
solitaire,freecell solitaire,23,56
solitaire,cards,53,97
solitaire,ソリティア,58,88
solitaire,tri peaks solitaire,5,69
solitaire,solitaire card games free,5,64
