source_keyword,related_keyword,popularity,competitiveness
tarot,tarot card reading,31,56
tarot,tarot cards,9,61
tarot,witch,6,60
tarot,wicca,9,56
tarot,vidente,5,64
tarot,learn tarot deck,5,42
tarot,angel tarot,5,52
tarot,online tarot,5,40
tarot,biddy tarot,5,47
tarot,my tarot deck,5,44
