cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
religion-autre,HinduCalendar,राशिफल कुंडली,,70,250,65,
religion-autre,HinduCalendar,एस्ट्रोसेज,,70,250,121,
religion-autre,HinduCalendar,कुंडली राशिफल,,70,250,59,
religion-autre,HinduCalendar,ज्योतिषी,,70,250,182,
religion-autre,HinduCalendar,वार्ता ज्योतिषी,,28,236,70,
religion-autre,HinduCalendar,हिंदी पंचांग,,57,249,8,
religion-autre,HinduCalendar,calendar 2022-हिंदी,,70,250,22,
religion-autre,HinduCalendar,धर्म कैलेंडर,,53,249,41,
religion-autre,HinduCalendar,कैलेंडर माहवारी,,86,248,243,
religion-autre,HinduCalendar,gujarat sanatan,,70,250,51,
religion-autre,HinduCalendar,2023 hindu calendar,,29,238,3,
religion-autre,HinduCalendar,hindi panjika,,51,248,11,
religion-autre,HinduCalendar,हिंदी कैलेंडर 2023,,69,250,6,
religion-autre,HinduCalendar,पंचांग 2023,,53,249,8,
religion-autre,HinduCalendar,chile festivals 2023,,34,242,173,
religion-autre,HinduCalendar,hindu Panchang calendar,,,231,1,
religion-autre,HinduCalendar,group calendae,,,249,158,
religion-autre,BuddhistMed,mandala,34,59,250,125,3.69
religion-autre,BuddhistMed,chanter,25,78,248,142,2.65
religion-autre,BuddhistMed,modern buddhism,8,,249,20,1.31
religion-autre,BuddhistMed,buddhism,6,86,250,34,0.86
religion-autre,BuddhistMed,vipassana,5,57,250,37,0.70
religion-autre,BuddhistMed,buddhist meditation,5,71,248,15,0.89
religion-autre,BuddhistMed,buddha quotes,5,52,243,114,0.55
religion-autre,BuddhistMed,chanting,5,57,249,131,0.54
religion-autre,BuddhistMed,buddhist quotes,5,,248,13,0.93
religion-autre,BuddhistMed,sutra,5,54,207,79,0.59
religion-autre,BuddhistMed,burdah,5,51,250,142,0.53
religion-autre,BuddhistMed,tibetan singing bowls,5,83,250,161,0.52
religion-autre,BuddhistMed,buddism,5,74,250,35,0.71
religion-autre,BuddhistMed,meditation chants,5,44,248,159,0.52
religion-autre,BuddhistMed,learn buddhism,5,49,249,127,0.54
religion-autre,BuddhistMed,Buddhist Practice,5,45,246,14,0.91
