cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
art-creatif,Sketchar,sketch ideas,5,52,250,1,5.00
art-creatif,Sketchar,draw everything,5,48,241,7,1.16
art-creatif,Sketchar,autodraw,5,,249,8,1.10
art-creatif,Sketchar,pixel painter,5,56,228,205,0.50
art-creatif,Sketchar,draw your weapon,5,,204,14,0.91
art-creatif,Sketchar,house drawing,5,,231,25,0.77
art-creatif,Sketchar,drawing effect,5,43,238,149,0.53
art-creatif,Sketchar,sketch a day,5,47,247,161,0.52
art-creatif,Sketchar,doodle desk,5,36,197,184,0.51
art-creatif,Sketchar,sketch master,5,47,244,171,0.51
art-creatif,Sketchar,drawing prompts,5,45,248,241,0.48
art-creatif,Sketchar,drawing cartoons 2,5,,212,24,0.78
art-creatif,Sketchar,realistic drawing,5,,248,19,0.83
art-creatif,Sketchar,繪圖app,5,80,250,12,0.96
art-creatif,Sketchar,sketch maker,5,89,242,235,0.49
art-creatif,Sketchar,con la,5,86,246,218,0.49
art-creatif,Sketchar,dying,5,95,246,133,0.54
art-creatif,Sketchar,sketchen,5,84,250,88,0.58
art-creatif,Sketchar,предложения,5,87,249,231,0.49
art-creatif,Sketchar,скечбук,5,87,241,29,0.74
art-creatif,Sketchar,learn to sketch,5,85,248,6,1.24
art-creatif,Sketchar,lern-app,5,46,246,31,0.73
art-creatif,Sketchar,draw generator,5,,231,7,1.16
art-creatif,Sketchar,pocket art,5,,200,12,0.96
art-creatif,Sketchar,someth,5,54,190,163,0.52
art-creatif,Sketchar,drawing references,5,43,249,217,0.49
art-creatif,Sketchar,drawing idea,5,50,249,29,0.74
art-creatif,Sketchar,unicorn drawing,5,,226,23,0.79
art-creatif,Sketchar,drawing tools,5,74,228,20,0.82
art-creatif,Sketchar,desenhe,5,76,248,20,0.82
art-creatif,Sketchar,somethin,5,54,191,166,0.52
art-creatif,Sketchar,draw icon,5,33,247,64,0.62
art-creatif,Sketchar,icon draw,5,33,245,40,0.69
art-creatif,Sketchar,pixilart art,5,52,235,158,0.52
art-creatif,Sketchar,pixe design,5,45,246,156,0.52
art-creatif,Sketchar,animator pixelable,5,2,249,201,0.50
art-creatif,Sketchar,design pixelart,5,61,220,75,0.60
art-creatif,Sketchar,tool pixilart,5,4,248,190,0.50
art-creatif,Sketchar,pixelable texture,5,43,228,44,0.67
art-creatif,Sketchar,graphics ap,5,87,245,50,0.65
art-creatif,Sketchar,anti stress drawing,5,32,246,71,0.61
art-creatif,Sketchar,ap graphic,5,88,244,42,0.68
art-creatif,Sketchar,ap graphics,5,44,247,41,0.68
art-creatif,Sketchar,modern drawing,5,40,247,52,0.65
art-creatif,Sketchar,Drawings Pad,5,40,240,135,0.54
art-creatif,Sketchar,hexa one line drawing,5,47,247,209,0.50
art-creatif,Sketchar,learning to draw,5,88,248,154,0.52
art-creatif,Sketchar,noteit drawing,5,45,246,204,0.50
